""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0030198"	"BP"	"GO:0030198"	"extracellular matrix organization"	"117/4529"	"314/18614"	1.83441809852304e-07	8.41735847493717e-05	6.630111127519e-05	"64856/1307/1520/1513/57326/8751/9507/25903/4921/3915/83872/1999/2331/183/149371/84695/1803/2191/1290/8837/3913/56999/1295/25890/90102/151887/4241/64116/6423/81792/4015/7045/2296/10211/7124/1303/1300/3908/6624/3569/2006/1278/8985/3912/857/10049/538/1288/55790/649/4017/4325/4147/3037/169044/92949/1515/7046/55151/85301/169611/2022/10585/1289/51144/90993/30008/871/4319/4312/4314/4321/23187/1305/140766/4791/1308/101/4035/3936/1284/4323/22795/30001/63894/23768/10516/26585/302/79875/4016/11173/5045/4313/146206/3038/342371/170692/2294/2303/4239/10609/60681/3690/1277/8313/6662/55612/650/50509/79709/7040/3036/4320/9510/11096/861"	117
"GO:0030670"	"CC"	"GO:0030670"	"phagocytic vesicle membrane"	"40/4724"	"78/19518"	2.12670170366467e-07	8.22697764312386e-06	6.24460888056663e-06	"9341/3633/533/9554/338382/5868/7879/339122/7096/9140/8992/3134/3105/3133/3107/3106/9474/10981/50617/155066/9367/538/3920/4952/6845/245972/55529/9066/23682/1755/55198/55647/567/527/1535/83547/11031/57403/9230/1785"	40
"GO:0043062"	"BP"	"GO:0043062"	"extracellular structure organization"	"117/4529"	"315/18614"	2.22705324382435e-07	9.53772669221841e-05	7.5125929425008e-05	"64856/1307/1520/1513/57326/8751/9507/25903/4921/3915/83872/1999/2331/183/149371/84695/1803/2191/1290/8837/3913/56999/1295/25890/90102/151887/4241/64116/6423/81792/4015/7045/2296/10211/7124/1303/1300/3908/6624/3569/2006/1278/8985/3912/857/10049/538/1288/55790/649/4017/4325/4147/3037/169044/92949/1515/7046/55151/85301/169611/2022/10585/1289/51144/90993/30008/871/4319/4312/4314/4321/23187/1305/140766/4791/1308/101/4035/3936/1284/4323/22795/30001/63894/23768/10516/26585/302/79875/4016/11173/5045/4313/146206/3038/342371/170692/2294/2303/4239/10609/60681/3690/1277/8313/6662/55612/650/50509/79709/7040/3036/4320/9510/11096/861"	117
"GO:0043202"	"CC"	"GO:0043202"	"lysosomal lumen"	"47/4724"	"98/19518"	2.62091370391927e-07	9.63185786190331e-06	7.31096980566954e-06	"3339/5538/1520/1513/2629/63827/2331/6382/129807/2992/23324/27163/950/10855/4126/1462/5159/972/2760/4758/8635/54749/2990/221914/2717/3920/1508/427/6383/1515/6609/1200/53/8722/3988/1634/10082/10577/3320/1464/1440/2548/6448/5476/4125/23646/6948"	47
"GO:0045229"	"BP"	"GO:0045229"	"external encapsulating structure organization"	"117/4529"	"317/18614"	3.26424533111289e-07	0.000131059450044183	0.000103231758596445	"64856/1307/1520/1513/57326/8751/9507/25903/4921/3915/83872/1999/2331/183/149371/84695/1803/2191/1290/8837/3913/56999/1295/25890/90102/151887/4241/64116/6423/81792/4015/7045/2296/10211/7124/1303/1300/3908/6624/3569/2006/1278/8985/3912/857/10049/538/1288/55790/649/4017/4325/4147/3037/169044/92949/1515/7046/55151/85301/169611/2022/10585/1289/51144/90993/30008/871/4319/4312/4314/4321/23187/1305/140766/4791/1308/101/4035/3936/1284/4323/22795/30001/63894/23768/10516/26585/302/79875/4016/11173/5045/4313/146206/3038/342371/170692/2294/2303/4239/10609/60681/3690/1277/8313/6662/55612/650/50509/79709/7040/3036/4320/9510/11096/861"	117
"GO:0062023"	"CC"	"GO:0062023"	"collagen-containing extracellular matrix"	"145/4724"	"415/19518"	4.55387113376878e-07	1.59385489681907e-05	1.20980035132704e-05	"64856/3339/8547/1307/1893/1520/6281/6280/6277/6275/7059/63827/3068/9507/3915/83872/2331/3914/183/4052/2202/307/84695/1290/2335/5270/1293/3913/7869/7474/56999/1295/25890/151887/256076/5359/55214/131578/1739/6649/3490/308/6423/55914/1462/10085/1946/4015/2201/7045/309/6678/2162/667/1303/3910/1300/3908/7058/2006/7784/1278/563/221914/5118/5054/8985/3912/4693/7076/27286/1288/3897/285/1508/4017/6383/4147/115908/301/85301/256158/84929/1289/10418/89797/4192/30008/8722/871/4684/653145/1305/310/311/59/1308/5654/81029/2/1634/10082/1284/22795/3958/4053/7043/10516/5265/3320/26585/2200/302/79875/4016/8482/1464/4240/7041/4313/1012/5176/4239/1277/439921/7077/84034/3909/1000/5271/7052/655/3911/50509/9518/7040/4059/348/284297/3956/9510/11096/1476/1291/1292"	145
"GO:0061564"	"BP"	"GO:0061564"	"axon development"	"164/4529"	"479/18614"	5.0988319867884e-07	0.000183529370375373	0.000144560805432657	"1889/2048/3925/5792/3725/91624/8543/22854/22911/9860/4853/29956/10500/6277/1944/80128/64218/23271/5362/10505/54910/150465/2736/1123/3676/659/8609/2335/2043/152330/5364/3913/7869/7474/6091/2042/91653/2596/8997/5361/23129/2047/6474/9353/7345/2044/6696/658/1909/23022/836/153478/9037/2668/2297/1946/9315/57556/1495/1436/6586/9856/10211/8831/27242/5454/2534/10090/2115/2737/3984/10371/1749/57154/4897/5764/1020/10013/10857/84631/5365/3897/2316/2664/7976/5747/203228/4882/5727/9314/9355/6812/256158/5080/349667/4135/4684/5818/64221/9638/56288/644168/5592/288/1959/26128/219699/118813/57698/3736/113246/23011/79600/6049/9201/23111/23077/8428/1948/55701/2290/51062/51199/26037/23768/123016/9252/3320/4692/4130/80031/4756/8482/25942/10509/79006/4313/25894/10381/5048/9423/51393/3996/3975/8506/4137/1000/1630/596/84612/655/54915/10501/5802/1785/4854/348/2909/83999/706/23654/4685/7074/104"	164
"GO:0007411"	"BP"	"GO:0007411"	"axon guidance"	"88/4529"	"225/18614"	5.54721060041269e-07	0.000183529370375373	0.000144560805432657	"1889/2048/91624/8543/4853/10500/1944/64218/5362/10505/54910/2736/1123/659/8609/2043/152330/5364/3913/7869/7474/6091/2042/91653/2596/8997/5361/23129/2047/9353/2044/658/1909/23022/153478/9037/2668/2297/1946/57556/1436/6586/2534/2115/2737/10371/1749/4897/1020/10013/10857/5365/3897/7976/5747/5727/9355/256158/5080/4684/5818/64221/9638/644168/1959/219699/23077/1948/55701/2290/23768/123016/9252/80031/4756/8482/10509/25894/10381/9423/3975/1630/655/54915/10501/4854/2909/23654"	88
"GO:0097485"	"BP"	"GO:0097485"	"neuron projection guidance"	"88/4529"	"225/18614"	5.54721060041269e-07	0.000183529370375373	0.000144560805432657	"1889/2048/91624/8543/4853/10500/1944/64218/5362/10505/54910/2736/1123/659/8609/2043/152330/5364/3913/7869/7474/6091/2042/91653/2596/8997/5361/23129/2047/9353/2044/658/1909/23022/153478/9037/2668/2297/1946/57556/1436/6586/2534/2115/2737/10371/1749/4897/1020/10013/10857/5365/3897/7976/5747/5727/9355/256158/5080/4684/5818/64221/9638/644168/1959/219699/23077/1948/55701/2290/23768/123016/9252/80031/4756/8482/10509/25894/10381/9423/3975/1630/655/54915/10501/4854/2909/23654"	88
"GO:0019058"	"BP"	"GO:0019058"	"viral life cycle"	"117/4529"	"320/18614"	5.71386582737775e-07	0.000183529370375373	0.000144560805432657	"8764/1969/8547/55223/80149/5586/10542/9869/103/3428/50848/9213/6041/2494/1604/5629/5610/5861/1803/55207/10015/201626/25978/55254/3693/7879/339122/5359/185/286827/131578/1487/3576/950/972/10318/7124/3123/6732/9474/51534/6993/5071/1956/222256/857/9189/2332/1508/137492/91782/11059/4061/51510/7415/5125/2040/90678/10581/8519/10410/117854/85363/10346/6609/440026/7251/63901/6520/81876/5091/219931/7405/4684/5818/9712/81603/1488/55196/3678/8091/6404/4940/54737/3356/1948/8812/10572/440275/57617/7301/290/5045/4261/9683/6347/3690/57132/4864/596/9525/6317/682/3643/55337/5886/684/558/5817/348/6598/22880/3956/9582/27350/60489/104"	117
"GO:0048193"	"BP"	"GO:0048193"	"Golgi vesicle transport"	"109/4529"	"294/18614"	6.31586090731993e-07	0.00019320519270773	0.00015218217233828	"9341/7805/553115/8613/50999/6272/9554/55204/5872/10067/1314/8548/27252/10228/5877/338382/29097/149371/163882/29959/30845/150684/5861/9648/54520/4430/378/10342/27032/9276/2580/3064/53407/57533/22872/10427/55435/9871/64083/81555/63971/29886/261729/10282/9179/381/3638/6399/6102/286451/10134/6845/10434/83696/7415/23230/114879/84364/738/81876/5870/7405/10133/288/56681/54536/143187/51026/51290/120892/22818/23074/400/8906/5587/23256/10484/122553/10640/10972/9321/9950/4644/10066/23062/164/11345/9905/10749/3996/51226/55062/1453/201475/11031/8774/56907/22878/10483/10079/8943/1785/11018/55850/23760/26088/11015/9980/7109"	109
"GO:0008654"	"BP"	"GO:0008654"	"phospholipid biosynthetic process"	"97/4529"	"255/18614"	6.78325551033656e-07	0.000198071060901828	0.000156014876737741	"5293/55650/2170/84879/10026/126969/51205/8394/5298/10654/2224/93183/5279/5321/9926/824/3707/9453/129642/22979/85465/253558/94101/3417/51447/5291/5359/5337/5290/1609/55300/166929/2247/8821/5295/64924/116150/57515/56895/5154/4952/8776/3612/9791/23167/10558/84302/55151/8818/22845/56623/20/81490/84188/5286/114971/7405/23682/3422/259230/253430/142891/55361/57678/55500/1606/56994/4598/57605/9107/160851/3356/63874/84962/22863/9517/11261/146850/10400/94005/284098/30837/8526/9021/9489/5833/171586/128869/8813/23396/57153/27440/5297/27124/80339/8867/56894"	97
"GO:1902115"	"BP"	"GO:1902115"	"regulation of organelle assembly"	"82/4529"	"207/18614"	7.22027256219386e-07	0.000199553939338972	0.000157182897424532	"65018/5563/29899/57535/9554/10806/3192/6382/55704/5868/8850/10015/51364/25978/79598/64422/2596/55254/6047/3064/53407/57533/202018/9662/9908/2895/5562/112574/1437/10146/57472/7124/10919/9474/7430/6624/221908/11152/29978/23229/91782/6386/5789/203228/51510/347240/90678/4957/10807/7251/81876/78999/85459/10413/9638/8027/23232/118611/120892/9924/23329/3936/22873/23256/8814/23224/9738/79874/1540/140775/90410/672/4591/55062/57132/79959/9525/5802/115704/1785/2909/79734"	82
"GO:0090066"	"BP"	"GO:0090066"	"regulation of anatomical structure size"	"167/4529"	"492/18614"	7.4553152928632e-07	0.000199553939338972	0.000157182897424532	"10911/832/1889/2730/10542/829/8799/10500/23557/10456/80128/64218/128239/55243/477/10092/5743/5997/25802/134/183/10000/6546/119/10505/9168/822/54910/150465/659/1373/2335/8864/55845/3269/5868/7869/7474/3059/84561/5357/185/5028/5290/1173/1739/118/9948/952/9353/6649/57482/6696/1909/2982/9037/4883/253260/3672/2149/2150/5921/1946/57556/2296/9856/7124/2729/9474/51429/7430/6648/2852/358/2006/3984/10344/6369/10371/57154/56996/8985/4897/9732/857/136319/11194/1020/7114/10013/65267/538/286527/3897/2664/9821/10565/23189/340481/7111/81873/23075/133/5286/6840/196740/5592/3778/3363/118813/119032/120/57698/120892/5916/3071/23011/490/6049/23111/3356/394/1073/382/2643/6710/79890/51466/3320/9990/80031/29767/29766/8482/25942/10509/4313/146206/23406/2303/83547/5048/23108/9423/51393/1440/4137/1636/9368/2885/1630/6640/343578/57468/57403/6915/10501/5802/1785/79036/3783/348/2909/54795/84335/91663/11078"	167
"GO:0007033"	"BP"	"GO:0007033"	"vacuole organization"	"85/4529"	"217/18614"	7.96810914190671e-07	0.000204748532510435	0.000161274529032192	"65018/23673/7805/5538/533/57535/9554/5298/23557/2629/338382/5861/55207/10533/5868/25978/64422/523/55254/7879/339122/55/57533/950/171024/112574/4124/9140/10919/7942/9474/26100/54664/57154/9179/4693/11152/29978/91782/9821/51606/94241/55353/203228/51510/4882/29979/19/90678/1200/440026/55626/9776/53/9066/81876/219931/4647/9638/23232/9531/23710/120892/488/1203/55647/23256/22863/63894/55102/23241/4948/57617/302/527/11345/81631/140775/90410/55062/2548/57132/9525/58476/89781"	85
"GO:0005178"	"MF"	"GO:0005178"	"integrin binding"	"66/4684"	"151/18369"	8.10215413348305e-07	0.000986032158044887	0.000905735546290421	"1307/8613/8515/8751/50848/3964/6868/3553/2191/3655/3676/8745/2335/3693/6696/2247/6423/3672/11082/10085/7045/2246/667/8838/7402/10457/5764/3084/8754/4067/8840/5747/1903/1289/7106/83700/310/928/3678/3679/3936/4323/10979/87/10516/84978/2200/83660/22801/8482/4240/3681/3690/3675/3384/5578/5771/10666/55612/8839/3911/9294/3385/4627/58494/11096"	66
"GO:1905368"	"CC"	"GO:1905368"	"peptidase complex"	"55/4724"	"125/19518"	9.11637411874284e-07	3.04569771694363e-05	2.31180779087737e-05	"8547/6883/5690/10026/5710/5692/117143/824/10213/2191/5707/10474/8850/9861/6880/5696/5698/5689/90637/5683/3315/9690/7415/29979/5711/5695/5719/5682/10629/8738/2159/5693/5720/5721/5706/5684/197131/5685/112869/5713/94005/5717/5691/5709/5705/5718/9352/90701/9491/7056/128869/11047/5886/5714/5329"	55
"GO:0032970"	"BP"	"GO:0032970"	"regulation of actin filament-based process"	"136/4529"	"387/18614"	9.57496063315327e-07	0.000236575181182218	0.000186343464629829	"832/3925/6548/5142/126820/829/389/4853/6281/10456/128239/55243/477/50848/5999/27/10092/25802/134/5629/375/6262/23433/55704/119/9168/822/3552/7341/55845/2042/90102/3059/5290/1739/118/9948/9353/22998/57482/2044/55435/287/817/171024/9037/253260/5734/5144/5295/2150/5921/5066/1946/1436/5159/11346/23607/58527/51429/5071/5154/6624/2006/3984/10344/6369/857/136319/1020/6522/7114/286527/2316/10395/10174/6781/10565/27067/114822/23189/203228/7111/7046/1902/81873/29085/391/23075/4192/116985/83700/6840/59/120/3071/4035/488/10810/1073/382/122786/10979/2764/6710/7043/123016/51466/54551/7082/29767/29766/7168/29109/146206/23406/1398/1440/3690/3759/2885/396/1829/284266/85366/343578/1265/684/85415/2909/54795/91663/9647/4627/11078/9620"	136
"GO:0016050"	"BP"	"GO:0016050"	"vesicle organization"	"130/4529"	"368/18614"	1.20309053382244e-06	0.000286246429232421	0.000225468077820057	"9341/23673/553115/533/6272/2773/9554/55204/6281/23557/5872/8674/10228/8934/338382/149371/6382/5861/9839/10254/65977/5798/130340/5270/3267/55207/10015/26059/25978/10342/523/7879/84343/1173/23355/55330/55300/950/22872/10427/9871/64083/2149/23176/81555/8878/63971/23607/9519/51534/8676/10981/5071/358/10282/1174/857/8976/50617/3638/357/6399/6845/137492/91782/10947/51606/6386/55353/157680/528/83696/203062/51510/51271/10497/301/19/6812/11234/7251/84364/6809/9066/7405/4647/23682/8027/653145/5552/56681/26985/55361/143187/9882/55647/29091/10484/122553/10972/63894/57617/26258/9101/302/8120/527/112476/112755/164/83547/5048/9842/1453/201475/57132/22878/596/9525/10483/57403/8943/5990/348/529/89781/162/8867/25825/7109"	130
"GO:0007264"	"BP"	"GO:0007264"	"small GTPase mediated signal transduction"	"163/4529"	"483/18614"	1.49723589321297e-06	0.000343508692071432	0.000270571914987772	"57449/2048/3925/64121/9077/8412/9411/29899/1435/5906/389/4893/4853/56882/9909/6016/128239/9826/50848/55103/27/23179/5877/3707/1122/25780/23433/55704/23550/390/1123/25791/9901/55845/5894/9922/50650/6091/57514/8997/22808/5291/185/5912/5337/9353/9908/2247/79658/9693/26269/153478/202243/2149/2150/56990/5159/10146/1794/79930/8878/10211/5863/8831/1026/23607/57531/57221/9844/3984/1278/100271927/9732/9367/23229/2846/1121/154796/139818/57826/2664/116442/10251/157285/10395/23362/9046/6386/10565/22898/23189/55667/89846/19/1902/153090/84253/64787/391/23075/4925/392/8567/116985/23682/22931/9886/51196/23268/57698/3845/23011/221178/90627/23348/23263/22821/55701/394/253959/382/6655/376267/26037/11261/9101/9289/6236/25894/79567/1012/1398/23108/7157/9423/7126/57636/10900/201176/3675/2885/396/201475/10928/54453/7052/343578/1785/57572/57139/8625/9710/23094/9138/348/2828/2909/1399/8216/613/27128/9620/7074"	163
"GO:0032984"	"BP"	"GO:0032984"	"protein-containing complex disassembly"	"91/4529"	"240/18614"	1.73615841198152e-06	0.00036679632226557	0.000288914911373565	"832/3925/10269/9829/22911/829/128077/23557/2629/56893/10763/23271/25802/8444/119/822/344148/79443/327/25978/55254/56648/5290/2580/118/9948/57482/9037/3796/84340/2150/324/9140/7124/9474/51534/25851/136319/6604/10013/23708/3920/91782/81551/444/79752/4609/51510/347240/7415/29979/7111/23075/9645/7251/7405/6588/6840/120/664/488/11198/1073/22863/6710/146057/4130/29767/29766/50810/23274/55239/10300/146206/81631/140775/1659/10241/57132/57724/9525/10297/6455/3643/55337/6597/57553/6598/24144/11078/8867"	91
"GO:0001649"	"BP"	"GO:0001649"	"osteoblast differentiation"	"94/4529"	"250/18614"	1.80583877527476e-06	0.00036679632226557	0.000288914911373565	"56998/1969/79639/126820/103/4209/4921/51430/1660/3192/51374/51232/2274/2736/7130/23314/659/3488/5468/8994/6474/344901/5978/6696/658/5530/51176/2247/6423/202151/3572/1462/4208/4015/2201/654/3400/7124/1192/1432/55603/56975/3569/2737/3486/3082/1021/1749/27316/1052/6591/115908/8840/5747/5727/8519/10984/3611/55366/90993/2101/10413/25805/7480/2735/338773/3183/5587/10979/79697/207/26585/22801/8482/51741/6348/4077/1277/10140/9902/8313/6662/2194/650/182/6238/58476/23051/1051/655/5566/3727/54795/1291"	94
"GO:0001666"	"BP"	"GO:0001666"	"response to hypoxia"	"107/4529"	"293/18614"	1.81891726540691e-06	0.00036679632226557	0.000288914911373565	"57085/5351/65018/6548/6513/205/23576/405/8751/4000/7391/4921/5743/134/824/5664/6262/56776/6868/1788/6546/2034/3552/1803/5163/8837/2043/3708/7428/5468/7048/8994/26355/5291/5352/952/6649/3516/5978/1909/836/5562/5066/7124/100133941/10370/6648/5154/358/51142/857/29923/5165/538/4204/285/4017/4824/6781/665/5327/4609/3297/29979/210/2021/133/5024/572/1410/84890/219736/3778/9124/664/101/3709/7009/4891/4193/317/4323/84962/23256/30001/3091/677/5228/7043/5371/9915/64506/18/4313/8996/1535/7157/1636/596/650/1869/100/655/3727/22933/64344/4538"	107
"GO:0071230"	"BP"	"GO:0071230"	"cellular response to amino acid stimulus"	"39/4529"	"80/18614"	1.82712987429923e-06	0.00036679632226557	0.000288914911373565	"83667/1307/64121/2730/10542/28956/824/1788/1290/23677/3184/56034/153129/7124/2729/58528/2534/1956/1278/538/1288/3297/445/143686/6935/22849/3843/599/6495/197131/64506/4313/8140/1535/1277/1051/84861/80339/1291"	39
"GO:0042063"	"BP"	"GO:0042063"	"gliogenesis"	"115/4529"	"320/18614"	1.89380360610215e-06	0.000368660435321219	0.00029038321960233	"54587/80045/3065/9682/8613/4919/3953/22911/1435/29956/6280/2629/23385/4720/11221/8890/5534/3553/79809/4664/8941/2043/5270/92737/79885/3913/2596/5028/3280/9948/56978/2250/51176/2247/11076/3572/1436/3400/7124/27242/5454/3459/3569/2737/55695/1021/3912/5764/1020/9968/4204/4067/5339/90865/301/1902/7099/153090/20/3611/5080/4192/23529/26011/7431/56288/22891/1959/57178/664/928/3845/7846/4035/9921/5025/1967/10810/56339/4323/10419/2290/23224/8892/23405/207/4692/1464/79006/4501/9289/8140/5048/7157/9423/23512/26022/6347/6348/6774/8506/4137/6662/1000/650/1869/22933/7040/728/6237/1399/3976/25777/706/8867"	115
"GO:0016055"	"BP"	"GO:0016055"	"Wnt signaling pathway"	"156/4529"	"461/18614"	2.08964781018285e-06	0.000385771686200519	0.000303861259678491	"56998/3065/8613/5563/4919/79971/1952/57326/90780/4139/6382/129293/9839/79809/65062/151195/130612/9686/5868/27303/8994/1951/7474/3836/23043/59343/3516/152573/51176/2247/1909/6423/1363/9037/90268/1601/5562/2297/324/4163/6932/5515/7320/10146/2870/100113407/1432/5754/22881/100133941/6206/7128/5071/2737/23072/3484/1956/1749/57154/857/6907/4693/9968/10009/7976/25960/6591/6788/115908/8840/8629/23189/7415/2776/9314/153090/3611/27122/55366/4192/54972/154810/10413/25805/219771/8325/22943/84445/8945/6934/2869/54764/81029/65981/120892/7480/3489/5916/4035/2735/8549/55681/26524/2308/10082/337867/57447/57680/4776/10979/51339/26585/23168/9101/26108/80349/55897/79705/527/7041/1540/267/1459/51741/2300/1856/90410/3675/1277/54903/54894/64750/8313/6662/9368/1453/1000/115701/55612/650/164284/54994/10297/79816/7089/6597/898/7040/348/57664/54795/84133/83999/25776/9620/7074"	156
"GO:1903829"	"BP"	"GO:1903829"	"positive regulation of protein localization"	"158/4529"	"468/18614"	2.10180713216348e-06	0.000385771686200519	0.000303861259678491	"118424/1969/65018/2048/83667/80149/5563/84455/54741/79971/29899/10542/9860/55204/7203/25874/2752/5743/8934/5208/7107/163882/55704/3552/3553/7130/7273/26154/56947/3708/8536/5468/23171/10425/7474/2042/3059/27032/5357/7545/11235/1739/952/9662/64083/5562/5019/5295/2150/5122/324/8878/654/7124/3123/1432/23607/55166/2534/2037/7430/6950/5071/2852/79778/54543/2737/1956/2770/245812/51024/285966/1020/65267/94121/2182/10857/10134/2316/1736/51201/8754/79752/10497/51104/7099/2040/10807/10984/391/7251/9776/25921/6809/54972/572/23682/85459/10413/9854/55691/5599/288/56681/81603/6934/9531/101/10059/5213/4035/10576/84876/338442/22873/3843/8660/5106/5587/382/10979/3958/3091/9495/10972/7043/3320/207/11261/4130/5780/18/1459/79567/9501/57555/342667/4836/4137/3675/5573/22994/23255/55741/11190/10347/4946/5566/2867/7040/3783/54795/7376/945/89781/3976/29775/10694"	158
"GO:1990778"	"BP"	"GO:1990778"	"protein localization to cell periphery"	"122/4529"	"345/18614"	2.38524890119574e-06	0.000425634415035595	0.000335259984445845	"9341/22883/1969/2048/26119/84455/2633/29899/5906/55204/8394/6281/5872/50848/8548/8934/5525/163882/22979/30845/23433/55704/116372/26003/26154/55022/51304/54585/7871/2042/200894/7879/27032/5357/5028/23043/1173/131578/1739/2580/57728/10098/287/9693/64083/1601/5295/8878/63971/10211/7124/2037/7430/4301/2852/1956/2770/57154/9179/245812/857/1020/65267/367/10857/2316/51201/10434/23167/6505/55667/5727/6812/20/89958/11187/391/25921/6809/10938/23682/10133/57512/288/81619/118813/92482/4035/8825/353116/10082/4323/25831/10484/382/3958/10640/9495/123016/207/23241/4644/5780/9351/4682/23062/112755/81831/90410/284098/342667/3675/9368/201475/11031/1000/3911/682/7040/91663/23759/26088"	122
